query_species	reference_species	unigene	group	gene	transcript	product	score	identity	query_coverage	aligned_nt	query_start	query_end	target_start	target_end	target_length	runner_up_score	unique_group	count	fpkm	tpm_submitted	tpm_length	length
AD	AL	AD|c42336_g1	OG0006573	LOC122714115	XM_043935163.1	phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like, transcript variant X11	360	0.9973684210526316	0.9523809523809523	380	8	388	3341	3721	5335	0	True	10.0	1.37	1.8517550840070998	0.9863863438825203	399
AD	AL	AD|c42336_g5	OG0006573	LOC122714115	XR_006346579.1	phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like, transcript variant X12	659	0.9769408147578785	0.9885057471264368	1301	1	1291	3248	4548	4565	0	True	226.0	3.6	4.865925768193838	6.815816258487541	1305
AD	AL	AD|c42337_g1	OG0008936	LOC122714910	XM_043936690.1	transcriptional regulator ATRX-like, transcript variant X1	1635	0.9583781844277001	0.9868514570007108	2787	0	2777	112	2831	6609	0	True	297.0	5.1	6.893394838274604	4.153864282484375	2814
AD	AL	AD|c42338_g4	OG0007033	LOC122718804	XM_043944143.1	potassium channel subfamily T member 2, transcript variant X2	2447	0.9896574014221073	0.8777304964539007	3094	13	3107	0	3092	5591	0	True	587.34	3.17	4.284717968104019	6.557682778189159	3525
AD	AL	AD|c42340_g1	OG0007560	LOC122713764	XM_043934508.1	vacuolar protein sorting-associated protein 13B, transcript variant X2	1309	0.9923664122137404	0.8603504928806134	1572	252	1823	10019	11591	11596	0	True	453.0	4.81	6.501417484725655	9.763766292318397	1826
AD	AL	AD|c42340_g2	OG0007560	LOC122713764	XM_043934507.1	vacuolar protein sorting-associated protein 13B, transcript variant X1	8228	0.9796904268953959	0.9701578192252511	10143	286	10429	8	10024	11605	0	True	1318.0	7.95	10.74558607142806	4.961480854075827	10455
AD	AL	AD|c42341_g1	OG0006296	LOC122721112	XM_043948412.1	uncharacterized LOC122721112, transcript variant X4	4517	0.9799625198212484	1.0	6937	0	6919	35009	41922	53241	0	True	16738.0	49.17	66.46043611724751	95.20947701890945	6919
AD	AL	AD|c42342_g1	OG0001822	LOC122716584	XM_043939837.1	nuclear hormone receptor E75, transcript variant X3	837	0.9812171299774606	0.9071526822558459	1331	10	1329	0	1328	4406	0	True	310.0	4.31	5.8255944613654	8.391067873096901	1454
AD	AL	AD|c42343_g1	OG0000106	LOC122712781	XM_043932665.1	F-box/LRR-repeat protein 20-like	1925	0.9624772313296903	0.8321190042501518	2745	76	2817	19	2687	2694	0	True	3312.0	18.52	25.032484785263858	39.571879684414824	3294
AD	AL	AD|c42343_g3	OG0001538	LOC122712970	XM_043933056.1	cadherin-99C, transcript variant X2	4515	0.992324971920629	0.996082820369334	5342	21	5361	0	5342	7204	0	True	3890.0	13.51	18.2607380911941	28.557733784806913	5361
AD	AL	AD|c42345_g3	OG0001872	LOC122720401	XM_043947105.1	ephrin-B2	1481	0.9889705882352942	1.0	1904	0	1896	6105	8005	9753	0	True	82.0	0.83	1.1218662187780237	1.7021407383517038	1896
AD	AL	AD|c42345_g4	OG0001872	LOC122720401	XM_043947105.1	ephrin-B2	225	0.9676470588235294	0.9851190476190477	340	5	336	7992	8332	9753	0	True	0.0	0.0	0.0	0.0	336
AD	AL	AD|c42349_g1	OG0000813	LOC122716457	XM_043939544.1	spectrin alpha chain, transcript variant X2	6270	0.9919678714859438	0.96474234792716	7470	0	7470	1	7471	7471	0	True	19110.0	41.74	56.417705990114115	97.1340225959756	7743
AD	AL	AD|c42350_g2	OG0003925	LOC122714686	XM_043936255.1	uncharacterized LOC122714686, transcript variant X2	119	0.9503030303030303	0.9671837708830548	1650	55	1676	977	2598	4219	0	True	416.0	4.86	6.568999787061682	9.76875602046517	1676
AD	AL	AD|c42351_g1	OG0001010	LOC122714048	XM_043935079.1	teneurin-m, transcript variant X5	4180	0.9816903710969429	0.8319672131147541	6117	1224	7314	1961	8069	8933	0	True	1975.0	8.57	11.583606620394775	10.618812822923813	7320
AD	AL	AD|c42352_g1	OG0001030	LOC122716313	XM_043939262.1	sodium channel protein para, transcript variant X6	7298	0.9884693646846032	0.9894842823582056	8846	94	8939	10	8818	10871	0	True	1509.0	6.36	8.596468857142447	6.64385658546337	8939
AD	AL	AD|c42353_g1	OG0006545	LOC122712193	XM_043931630.1	pyruvate carboxylase, mitochondrial, transcript variant X1	3328	0.9857328145265889	0.9969788519637462	4626	14	4634	0	4616	5942	0	True	7185.0	27.07	36.58905848472423	61.022597463046345	4634
AD	AL	AD|c42354_g3	OG0003188	LOC122714456	XM_043935792.1	protein RUFY3-like, transcript variant X4	2407	0.981637567730283	0.8217131474103586	3322	0	3300	954	4257	6457	0	True	3192.0	19.8	26.76259172506611	31.281612018414567	4016
AD	AL	AD|c42355_g2	OG0005227	LOC122715898	XM_043938463.1	bromodomain adjacent to zinc finger domain protein 2B-like, transcript variant X17	6829	0.9919303996973899	0.8969971671388102	7931	36	7952	1716	9646	11165	0	True	5402.0	13.85	18.720297747079073	24.091276519339342	8825
AD	AL	AD|c42355_g3	OG0005227	LOC122715898	XM_043938457.1	bromodomain adjacent to zinc finger domain protein 2B-like, transcript variant X11	689	1.0	0.9006535947712418	689	0	689	4151	4840	12074	0	True	73.0	2.46	3.325049274932456	3.7556176520609372	765
AD	AL	AD|c42358_g1	OG0000934	LOC122719538	XM_043945451.1	fatty acid synthase-like	3545	0.9723807053941909	0.9116532449076267	7712	183	7881	9	7717	7751	0	True	1121.0	2.24	3.0276871446539437	5.2248922016275445	8444
AD	AL	AD|c42359_g2	OG0006466	LOC122717668	XM_043941934.1	uncharacterized LOC122717668, transcript variant X1	6745	0.9882491186839013	0.9935740156560345	8510	36	8540	0	8494	8551	0	True	9814.0	23.11	31.236540139710996	45.127676550605905	8559
AD	AL	AD|c42361_g1	OG0001535	LOC122720869	XM_043947912.1	cadherin-23, transcript variant X2	4658	0.9900309384668271	0.9931717309662	5818	34	5852	0	5818	6580	0	True	609.0	1.82	2.4599958050313293	4.091550086827544	5858
AD	AL	AD|c42363_g1	OG0002395	LOC122711807	XR_006346203.1	uncharacterized LOC122711807, transcript variant X10	628	0.9870283018867925	0.9814814814814815	848	5	853	1569	2417	6338	0	True	106.0	2.97	4.0143887587599165	4.828498151408255	864
AD	AL	AD|c42364_g1	OG0004476	LOC122719281	XM_043944955.1	uncharacterized LOC122719281, transcript variant X8	4405	0.984796468857283	1.0	6117	0	6098	151	6268	6469	0	True	1774.0	5.08	6.8663619173401935	11.449490000737764	6098
AD	AL	AD|c42364_g2	OG0001151	LOC122715946	XM_043938549.1	plexin-A4, transcript variant X3	7161	0.9895439377085651	0.8608395629672225	8990	1385	10367	529	9497	9506	0	True	3812.0	6.2	8.380205489667166	14.378778919006967	10434
AD	AL	AD|c42366_g1	OG0006718	LOC122715174	XM_043937128.1	papilin, transcript variant X5	4518	0.9865956072351422	0.9983865763149403	6192	0	6188	3292	9484	10306	0	True	1811.0	5.34	7.217789889487527	11.499708322680325	6198
AD	AL	AD|c42369_g2	OG0005022	LOC122720281	XM_043946877.1	uncharacterized LOC122720281, transcript variant X1	2567	0.9620106171201062	0.9219769972023625	6028	0	5932	0	5998	6001	0	True	14269.0	56.87	76.86811067699544	87.28355532488365	6434
AD	AL	AD|c42372_g1	OG0002797	LOC122711620	XM_043930586.1	thrombospondin type-1 domain-containing protein 4-like, transcript variant X4	2602	0.9910105393676379	0.8802624384909786	3226	34	3254	1330	4555	4555	0	True	1020.0	7.07	9.556137550314011	10.974289618187758	3658
AD	AL	AD|c42372_g2	OG0002797	LOC122711620	XM_043930583.1	thrombospondin type-1 domain-containing protein 4-like, transcript variant X1	605	0.9815762538382804	0.9074766355140187	977	75	1046	1685	2659	9791	0	True	40.0	0.83	1.1218662187780237	1.4712828082584135	1070
AD	AL	AD|c42372_g3	OG0002899	LOC122713086	XM_043933227.1	uncharacterized LOC122713086	450	0.9624853458382181	0.9234184239733629	853	8	840	0	847	3672	0	True	72.0	1.91	2.581643949236175	3.1450507088853548	901
AD	AL	AD|c42373_g8	OG0001154	LOC122720579	XM_043947368.1	RNA-binding protein Musashi homolog Rbp6, transcript variant X8	1123	0.9797687861271677	0.9994169096209913	1730	1	1715	3053	4781	5014	0	True	1905.0	21.66	29.276653371966262	43.71704536754428	1715
AD	AL	AD|c42381_g7	OG0005937	LOC122719492	XM_043945345.1	ELAV-like protein 2, transcript variant X3	1931	0.9944495837187789	1.0	2162	0	2159	375	2537	3061	0	True	738.0	9.64	13.029867890385724	13.453140138598183	2159
AD	AL	AD|c42386_g1	OG0000412	LOC122710683	XM_043928682.1	F-actin-monooxygenase Mical, transcript variant X6	6267	0.9744588248768755	0.9022845275181723	8731	212	8901	0	8642	8699	0	True	26228.0	56.54	76.42206748157767	107.19112637500466	9630
AD	AL	AD|c42388_g1	OG0008455	LOC122718845	XM_043944221.1	neurobeachin, transcript variant X12	5805	0.9880290722530997	0.9992870383573363	7017	5	7013	3867	10854	15102	0	True	5331.0	15.39	20.80183265902866	29.91746490939468	7013
AD	AL	AD|c42389_g1	OG0007804	LOC122719192	XM_043944842.1	protein crumbs, transcript variant X1	7240	0.9873080204778157	0.9924835909379631	9376	53	9428	0	9352	9361	0	True	4857.0	8.82	11.921518132074903	20.23671935658187	9446
AD	AL	AD|c42390_g2	OG0000551	LOC122715155	XM_043937089.1	myosin-VIIa, transcript variant X1	6404	0.9727898711683696	0.9763223634191376	9004	77	9066	86	8955	8955	0	True	2408.0	4.49	6.068890749775092	10.29338664181139	9207
AD	AL	AD|c42392_g1	OG0005580	LOC122719436	XM_043945222.1	mucin-19-like, transcript variant X2	2247	0.9808811305070657	0.8347222222222223	3609	668	4274	3099	6705	6705	0	True	3240.0	13.08	17.679530291104278	29.517611340684425	4320
AD	AL	AD|c42394_g1	OG0000587	LOC122715407	XM_043937567.1	Down syndrome cell adhesion molecule-like protein Dscam2, transcript variant X2	3388	0.9805282436861384	0.8197526949904883	5187	157	5328	2208	7385	7385	0	True	785.0	2.65	3.5818620238093533	4.8977647225612495	6308
AD	AL	AD|c42394_g2	OG0000587	LOC122715407	XM_043937573.1	Down syndrome cell adhesion molecule-like protein Dscam2, transcript variant X8	1427	0.978382706164932	0.833611760775142	2498	85	2580	2	2500	7331	0	True	240.0	2.13	2.8790060795146872	3.1559089973334498	2993
AD	AL	AD|c42398_g1	OG0001713	LOC122710538	XM_043928447.1	disco-interacting protein 2, transcript variant X4	7159	0.9860822600747818	0.8754214891096327	9628	0	9606	48	9658	9658	0	True	3584.0	9.0	12.164814420484596	12.854718435555512	10973
AD	AL	AD|c42399_g1	OG0008645	LOC122716012	XM_043938689.1	protein tincar	1947	0.9703517587939698	0.9982287449392713	3980	1	3946	4272	8230	8313	0	True	267.0	1.74	2.3518641212936884	2.6589751106486985	3952
AD	AL	AD|c42401_g1	OG0008768	LOC122713970	XM_043934866.1	uncharacterized LOC122713970, transcript variant X8	242	0.9875776397515528	0.8110831234256927	322	38	360	189	511	5403	0	True	5.0	0.7	0.9461522327043573	0.4956777723036847	397
AD	AL	AD|c42402_g1	OG0004911	LOC122711072	XM_043929486.1	brefeldin A-inhibited guanine nucleotide-exchange protein 3, transcript variant X3	1865	0.9938823529411764	0.9734310581768209	2125	58	2183	3625	5750	9110	0	True	1262.0	11.42	15.43579785354823	22.752313642964573	2183
AD	AL	AD|c42408_g2	OG0000447	LOC122720012	XM_043946395.1	microtubule-actin cross-linking factor 1, isoforms 1/2/3/5-like, transcript variant X7	6888	0.9855408970976254	0.9958956009261208	9475	25	9488	16581	26056	27985	0	True	56847.0	102.23	138.1787753562378	235.4574688674507	9502
AD	AL	AD|c42410_g3	OG0000506	LOC122718733	XM_043944027.1	zwei Ig domain protein zig-8-like	1342	0.9888017917133258	0.9922092376182526	1786	3	1786	1216	2998	2998	0	True	818.0	9.06	12.245913183287826	17.915344890877282	1797
AD	AL	AD|c42411_g1	OG0007826	LOC122712029	XM_043931312.1	unconventional myosin-IXb, transcript variant X5	186	0.9568690095846646	1.0	626	0	616	3251	3871	5649	0	True	44.68	2.18	2.9465883818507135	2.8546469149389178	616
AD	AL	AD|c42411_g3	OG0007826	LOC122712029	XM_043931312.1	unconventional myosin-IXb, transcript variant X5	216	0.9957627118644068	0.9915966386554622	236	2	238	5376	5612	5649	0	True	5.0	12.2	16.49008176999023	0.8268238470779952	238
AD	AL	AD|c42411_g5	OG0007826	LOC122712029	XM_043931312.1	unconventional myosin-IXb, transcript variant X5	2319	0.9880749574105622	1.0	2935	0	2926	756	3685	5649	0	True	570.32	3.51	4.744277623988991	7.671216267860169	2926
AD	AL	AD|c42411_g7	OG0007826	LOC122712029	XM_043931308.1	unconventional myosin-IXb, transcript variant X3	564	0.972707423580786	0.9565677966101694	916	29	932	0	910	7212	0	True	68.0	1.67	2.257248898023253	2.8350248180318376	944
AD	AL	AD|c42418_g1	OG0003212	LOC122717853	XM_043942300.1	fibrillin-2-like	7783	0.982389801210026	0.9998916693749323	9256	1	9231	403	9574	10513	0	True	1916.0	3.52	4.757794084456197	8.168958701296551	9231
AD	AL	AD|c42419_g1	OG0005426	LOC122714306	XR_006346623.1	host cell factor 2-like, transcript variant X2	301	0.9645669291338582	1.0	508	0	496	2014	2522	4771	0	True	93.0	7.06	9.542621089846804	7.379402835171106	496
AD	AL	AD|c42420_g3	OG0004258	LOC122720832	XM_043947853.1	scavenger receptor class B member 1, transcript variant X1	1498	0.9821958456973294	0.8627379209370425	2359	351	2708	0	2355	2355	0	True	3938.0	27.11	36.64312432659304	56.730284753350546	2732
AD	AL	AD|c42422_g2	OG0001585	LOC122720343	XM_043946978.1	centrosomal protein of 290 kDa	1882	0.9504806291872997	0.9551906484831617	3433	19	3451	1	3314	6404	0	True	204.51	1.02	1.378678967654921	2.2401509213408928	3593
AD	AL	AD|c42423_g1	OG0002517	LOC122720534	XM_043947300.1	pleckstrin homology-like domain family B member 1, transcript variant X1	3553	0.9842692154520112	0.8651452282157677	5022	604	5608	0	5016	5016	0	True	6089.0	23.3	31.493352888587896	41.4321658491073	5784
AD	AL	AD|c42423_g2	OG0002516	LOC122720537	XM_043947311.1	zinc finger matrin-type protein 5, transcript variant X1	657	0.9875	0.8871508379888268	800	94	888	0	800	800	0	True	1192.0	31.66	42.79311383917137	52.417121367740535	895
AD	AL	AD|c42425_g1	OG0004012	LOC122712412	XM_043932071.1	titin, transcript variant X1	2158	0.9711191335740073	0.9883960804538422	3878	45	3878	99	3976	11074	0	True	719.0	3.26	4.406366112308865	7.296944319735981	3878
AD	AL	AD|c42428_g4	OG0004068	LOC122721073	XM_043948307.1	transcription elongation factor 1 homolog	242	0.9785714285714285	0.912472647702407	420	26	443	191	609	729	0	True	654.0	60.6	81.90975043126294	56.32244439622936	457
AD	AL	AD|c42428_g5	OG0006604	LOC122718331	XM_043943285.1	uncharacterized LOC122718331, transcript variant X2	6067	0.9920261996297879	0.9534503879134341	7023	236	7241	0	7021	7021	0	True	7801.0	48.85	66.02790938229694	41.788827379643244	7347
AD	AL	AD|c42428_g6	OG0000733	LOC122719331	XM_043945057.1	protein groucho-like, transcript variant X3	719	0.9824561403508771	0.9675324675324676	1197	25	1217	4310	5501	6094	0	True	440.0	7.54	10.19141119227265	14.056005400325917	1232
AD	AL	AD|c42428_g8	OG0000733	LOC122719331	XM_043945057.1	protein groucho-like, transcript variant X3	301	0.9941348973607038	0.9419889502762431	341	21	362	3615	3956	6094	0	True	18.0	3.5	4.730761163521787	1.9569687076696856	362
AD	AL	AD|c42429_g1	OG0001724	LOC122713093	XM_043933236.1	DNA polymerase theta	2584	0.9901493485859548	0.977895392278954	3147	54	3195	272	3419	6833	0	True	218.0	1.39	1.8787880049415095	2.6711661570233307	3212
AD	AL	AD|c42429_g2	OG0001724	LOC122713093	XM_043933236.1	DNA polymerase theta	2181	0.9904725609756098	1.0	2624	0	2624	3436	6054	6833	0	True	184.0	1.28	1.7301069398022535	2.7597766700639914	2624
AD	AL	AD|c42430_g1	OG0008833	LOC122714895	XM_043936660.1	uncharacterized LOC122714895, transcript variant X6	2628	0.9750456482045039	0.9564287103676328	4929	224	5141	323	5237	5237	0	True	441.0	1.52	2.054501991015176	3.3760660315740987	5141
AD	AL	AD|c42433_g4	OG0002473	LOC122711961	XM_043931190.1	uncharacterized LOC122711961, transcript variant X2	210	0.9617283950617284	0.9950678175092479	810	4	811	3120	3922	5578	0	True	266.0	8.19	11.06998112264098	12.908647129670458	811
AD	AL	AD|c42434_g11	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	405	0.992467043314501	1.0	531	0	531	5824	6353	10944	0	True	570.0	37.21	50.2947493984702	42.247428660866596	531
AD	AL	AD|c42434_g12	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	3260	0.9885699771399543	0.9756703078450845	3937	10	3940	1924	5837	10944	0	True	6458.0	28.09	37.96773745237914	63.09987886068851	4028
AD	AL	AD|c42434_g13	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	800	0.9928352098259979	1.0	977	0	977	6967	7939	10944	0	True	1228.0	28.77	38.88685676414909	49.46793139046124	977
AD	AL	AD|c42434_g3	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	238	1.0	1.0	238	0	238	6343	6581	10944	0	True	6.0	14.64	19.788098123988274	0.992188616493594	238
AD	AL	AD|c42434_g4	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	211	0.9839228295819936	1.0	311	0	311	7926	8237	10944	0	True	315.0	123.83	167.37432996540082	39.863012099959676	311
AD	AL	AD|c42434_g5	OG0004294	LOC122720058	XM_043946495.1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1-like, transcript variant X2	5970	0.994611585092052	0.9946380697050938	6681	12	6690	34	6715	8734	0	True	3097.0	8.16	11.029431741239367	18.154312843232976	6714
AD	AL	AD|c42434_g6	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	1064	0.9901812688821753	1.0	1324	0	1324	600	1924	10944	0	True	2157.0	33.72	45.57750469541561	64.11831587296706	1324
AD	AL	AD|c42434_g7	OG0000604	LOC122719893	XM_043946134.1	proton-coupled amino acid transporter-like protein pathetic, transcript variant X1	245	0.9563182527301092	0.9770290964777948	641	9	647	686	1310	3628	0	True	433.0	18.99	25.667758427222495	26.097244942350905	653
AD	AL	AD|c42434_g8	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	583	0.9967897271268058	0.9175257731958762	623	56	679	0	623	10944	0	True	987.0	40.46	54.68759905031186	57.20939105204816	679
AD	AL	AD|c42434_g9	OG0000563	LOC122718594	XM_043943759.1	DEAD-box ATP-dependent RNA helicase 20-like	365	1.0	1.0	365	0	365	6585	6950	10944	0	True	121.0	22.77	30.776980483826026	13.047053779809373	365
AD	AL	AD|c42435_g1	OG0007673	LOC122718571	XM_043943709.1	apolipophorins	7718	0.9842999630587366	0.9987072945521699	10828	14	10830	0	10817	10825	0	True	80923.0	125.03	168.99630522146543	294.07862881159815	10830
AD	AL	AD|c42439_g1	OG0007256	LOC122710364	XM_043928174.1	extracellular sulfatase SULF-1 homolog, transcript variant X5	4876	0.9906759906759907	1.0	6006	0	5993	2757	8762	9296	0	True	2506.0	7.74	10.461740401616753	16.457229883698798	5993
AD	AL	AD|c42439_g3	OG0007256	LOC122710364	XM_043928174.1	extracellular sulfatase SULF-1 homolog, transcript variant X5	246	0.9962406015037594	1.0	266	0	266	9009	9275	9296	0	True	3.0	3.13	4.230652126235198	0.44387385474713414	266
AD	AL	AD|c42440_g2	OG0003575	LOC122720445	XM_043947186.1	serine-rich adhesin for platelets-like	253	0.9801136363636364	0.8807106598984772	352	0	347	0	352	12586	0	True	15.0	2.14	2.892522539981893	1.4983559056184987	394
AD	AL	AD|c42440_g3	OG0007485	LOC122712462	XM_043932158.1	ubiquitin-conjugating enzyme E2-17 kDa, transcript variant X1	1316	0.9934036939313984	0.8315962698848053	1516	211	1727	0	1516	1516	0	True	19985.0	248.31	335.62722986117	431.45691178904974	1823
AD	AL	AD|c42440_g6	OG0009594	LOC122710698	XM_043928714.1	casein kinase I-like, transcript variant X2	1083	0.9949748743718593	0.9227202472952086	1194	0	1194	0	1191	2648	0	True	905.0	14.57	19.69348290071784	27.525438705120457	1294
AD	AL	AD|c42440_g7	OG0006863	LOC122716679	XM_043939996.1	GTP-binding protein RAD, transcript variant X4	220	0.9958333333333333	1.0	240	0	240	4195	4435	5813	0	True	7.0	15.96	21.57227090565935	1.1479071076932832	240
AD	AL	AD|c42442_g1	OG0000816	LOC122719797	XM_043945950.1	protein dachsous, transcript variant X1	6235	0.9850022552999549	0.9851044908848378	8868	109	8971	0	8865	10233	0	True	1209.0	2.26	3.054720065588354	5.289282957001255	8996
AD	AL	AD|c42443_g2	OG0001011	LOC122718913	XM_043944321.1	teneurin-a, transcript variant X4	7380	0.9855384615384616	0.9989743589743589	9750	10	9750	0	9718	11120	0	True	2147.0	4.25	5.74449569856217	8.66657251944608	9750
