run_accession	species	location	assembly	start_1based	end_1based	mean_fragment_depth
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660024	660123	23.6300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660124	660223	20.1000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660224	660323	21.9800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660324	660423	25.4700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660424	660523	26.8700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660524	660623	25.3100
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660624	660723	32.6700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660724	660823	27.0900
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660824	660923	26.7000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660924	661023	38.5600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661024	661123	30.5800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661124	661223	33.0600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661224	661323	31.0900
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661324	661423	32.7800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661424	661523	27.3800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661524	661623	33.0600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661624	661723	33.8600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661724	661823	30.8100
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661824	661923	30.9300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661924	662023	30.3100
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662024	662123	29.1600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662124	662223	33.8600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662224	662323	34.9100
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662324	662423	30.2700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662424	662523	35.3400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662524	662623	29.3700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662624	662723	25.7400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662724	662823	19.7800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662824	662923	24.4500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662924	663023	24.3500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663024	663123	22.3400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663124	663223	29.7200
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663224	663323	22.8800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663324	663423	27.0000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663424	663523	22.4300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663524	663623	24.1100
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663624	663723	28.1000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663724	663823	28.1500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663824	663923	33.1600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663924	664023	33.5300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664024	664123	30.1500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664124	664223	25.5700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664224	664261	21.6579
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656224	656323	66.4900
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656324	656423	82.3800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656424	656523	62.7200
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656524	656623	63.8100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656624	656723	71.7200
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656724	656823	62.4800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656824	656923	54.6000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656924	657023	56.3000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657024	657123	68.1600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657124	657223	57.0400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657224	657323	68.5300
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657324	657423	78.7700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657424	657523	82.7700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657524	657623	71.5000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657624	657723	79.2500
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657724	657823	79.7600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657824	657923	73.1700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657924	658023	71.0700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658024	658123	69.1400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658124	658223	62.6400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658224	658323	64.2600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658324	658423	73.2100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658424	658523	74.4900
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658524	658623	70.6500
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658624	658723	66.7800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658724	658823	61.9300
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658824	658923	68.5600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658924	659023	71.9500
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659024	659123	74.0000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659124	659223	77.6100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659224	659323	68.2700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659324	659423	68.8300
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659424	659523	60.0700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659524	659623	60.3500
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659624	659723	59.9600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659724	659823	58.0400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659824	659923	55.4000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659924	660023	51.4200
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660024	660123	40.9000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660124	660223	57.4900
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660224	660323	67.4100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660324	660423	63.0100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660424	660523	76.4500
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660524	660623	78.7200
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660624	660723	62.0100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660724	660823	61.6800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660824	660923	64.4000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660924	661023	61.6600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661024	661123	46.3700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661124	661223	42.1000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661224	661323	55.0800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661324	661423	53.7100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661424	661523	50.8400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661524	661623	51.7600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661624	661723	62.9000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661724	661823	63.7300
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661824	661923	72.5300
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661924	662023	58.0500
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662024	662123	65.4000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662124	662223	69.5100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662224	662323	61.2800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662324	662423	61.7400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662424	662523	66.5000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662524	662623	64.6700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662624	662723	62.2200
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662724	662823	48.8400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662824	662923	48.0600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662924	663023	52.9300
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663024	663123	51.1600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663124	663223	53.0800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663224	663323	51.3000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663324	663423	46.7400
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663424	663523	41.8600
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663524	663623	51.4100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663624	663723	54.3700
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663724	663823	50.5000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663824	663923	55.9100
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663924	664023	55.6800
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664024	664123	55.9000
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664124	664223	58.7200
SRR23343473	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664224	664261	48.7895
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656224	656323	26.2700
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656324	656423	29.0500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656424	656523	28.8500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656524	656623	31.9900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656624	656723	31.9400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656724	656823	29.5100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656824	656923	29.9900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656924	657023	25.7500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657024	657123	26.1400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657124	657223	26.7900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657224	657323	29.3600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657324	657423	30.5800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657424	657523	34.6600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657524	657623	31.1100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657624	657723	27.3500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657724	657823	26.7500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657824	657923	26.4200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657924	658023	39.3600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658024	658123	33.9100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658124	658223	30.6100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658224	658323	33.5800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658324	658423	30.8800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658424	658523	31.0300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658524	658623	28.3500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658624	658723	26.9800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658724	658823	28.1200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658824	658923	31.4900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658924	659023	29.9300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659024	659123	32.2900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659124	659223	31.8200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659224	659323	31.1000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659324	659423	30.0700
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659424	659523	28.7000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659524	659623	25.0800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659624	659723	30.1300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659724	659823	26.6100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659824	659923	23.9100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659924	660023	17.2700
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660024	660123	14.1100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660124	660223	16.2200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660224	660323	20.6500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660324	660423	25.0500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660424	660523	26.1500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660524	660623	30.1400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660624	660723	29.2500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660724	660823	27.9500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660824	660923	30.4900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660924	661023	27.4300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661024	661123	33.2800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661124	661223	31.0300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661224	661323	30.1800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661324	661423	27.1100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661424	661523	23.1100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661524	661623	20.8600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661624	661723	18.5900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661724	661823	21.3100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661824	661923	29.2400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661924	662023	26.5500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662024	662123	20.8900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662124	662223	24.3200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662224	662323	21.0800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662324	662423	24.6400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662424	662523	29.2900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662524	662623	30.9800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662624	662723	25.7000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662724	662823	17.5900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662824	662923	18.0200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	662924	663023	21.2200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663024	663123	26.1000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663124	663223	26.3600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663224	663323	18.8000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663324	663423	13.0800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663424	663523	16.5200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663524	663623	16.8900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663624	663723	20.3000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663724	663823	23.2200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663824	663923	28.0000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	663924	664023	17.4800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	664024	664123	21.0900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	664124	664223	31.2600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	664224	664261	28.8158
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656224	656323	44.1600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656324	656423	39.7200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656424	656523	38.8700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656524	656623	35.9000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656624	656723	34.7800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656724	656823	33.7100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656824	656923	34.5300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	656924	657023	35.7900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657024	657123	34.3600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657124	657223	42.5700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657224	657323	33.7400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657324	657423	31.1400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657424	657523	27.5600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657524	657623	29.3200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657624	657723	29.2500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657724	657823	30.1700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657824	657923	30.0900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	657924	658023	32.4600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658024	658123	29.4400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658124	658223	28.1400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658224	658323	34.9300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658324	658423	33.3900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658424	658523	38.3000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658524	658623	36.9300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658624	658723	35.3500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658724	658823	39.9500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658824	658923	46.2000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	658924	659023	49.2100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659024	659123	44.2200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659124	659223	34.5400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659224	659323	32.5600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659324	659423	25.9400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659424	659523	18.8700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659524	659623	34.8800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659624	659723	36.0800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659724	659823	34.8800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659824	659923	34.8200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	659924	660023	22.0600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660024	660123	15.5600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660124	660223	19.0200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660224	660323	24.6200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660324	660423	32.0400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660424	660523	32.8700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660524	660623	38.9200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660624	660723	38.5600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660724	660823	35.7100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660824	660923	36.3700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	660924	661023	36.7500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661024	661123	34.5600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661124	661223	33.2300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661224	661323	36.0700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661324	661423	34.0500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AD_Malaysia	661424	661523	43.6200
